motion_matrix_00	motion_matrix_01	motion_matrix_02	motion_matrix_10	motion_matrix_11	motion_matrix_12	motion_matrix_20	motion_matrix_21	motion_matrix_22	motion_offset_x	motion_offset_y	motion_offset_z	framewise_displacement	csf	white_matter
0.9999993443489076	0.0004536677151918	-0.0010366375790908	-0.0004536351189017	0.9999998807907104	3.1695821235189214e-05	0.0010366518981754	-3.122554699075408e-05	0.999999463558197	-0.0043045957357588	-0.0131234599145417	0.1020110953661408	0.1753723323345184	2101.083	1624.6589
0.9999995827674866	0.0002394433540757	-0.000936000898946	-0.0002400908706476	0.9999997615814208	-0.0006917290738783	0.0009358350071124	0.0006919534644111	0.9999993443489076	-0.0161129216359299	0.0521838361185178	0.031561821759066	0.1231210678815841	2083.9214	1619.8104
0.9999991655349731	0.0003394100931473	-0.0012470301007851	-0.0003394887899048	0.9999999403953552	-6.289576413109899e-05	0.0012470086803659	6.331907206913456e-05	0.999999225139618	-0.0081589191667852	0.0022906790876846	0.0781233295437004	0.0820870772004127	2074.718	1617.7249
0.9999997615814208	0.0001205860899062	-0.0007060461794026	-0.0001211950948345	0.9999996423721312	-0.0008625766495242	0.0007059419294819	0.0008626619819551	0.9999994039535522	-0.0302735065787356	0.0285659720478914	0.021196733525457	0.0786150842905044	2072.7043	1616.4652
0.9999994039535522	0.0003050188533961	-0.0010122827952727	-0.0003054084663745	0.9999998807907104	-0.000384778046282	0.001012165332213	0.0003850870125461	0.9999994039535522	-0.0227271841576452	0.0256127725130066	0.0547322068429174	0.0488902479410171	2081.392	1618.577
0.999999463558197	0.0003116064472123	-0.0009497026330791	-0.0003124518261756	0.9999995231628418	-0.0008901435649022	0.0009494248079136	0.0008904399001039	0.9999991059303284	-0.0237557049980772	-0.0449691118950879	0.0607855920478286	0.0957508981227874	2089.24	1621.749
0.9999993443489076	0.0004940552753396	-0.0010095526231452	-0.00049487745855	0.9999995231628418	-0.0008143444429151	0.0010091498261317	0.0008148435736075	0.9999991059303284	-0.0260159467437954	0.028556162666014	0.0434738445223885	0.098642960190773	2098.6887	1624.5878
0.9999991655349731	0.0002295568556291	-0.0012758219381794	-0.0002303461951669	0.9999998211860656	-0.0006185821257531	0.0012756796786561	0.0006188754923641	0.9999989867210388	-0.0127613491222806	-0.0437339636725733	0.0971359547525629	0.1279593259096145	2111.3179	1626.8749
0.9999994039535522	0.0004976942436769	-0.0009483270114287	-0.0004985380801372	0.999999463558197	-0.0008897467632777	0.0009478836436755	0.0008902190602384	0.9999991059303284	-0.0211040256003833	0.0590469865392062	0.0344885094035269	0.1650490313768386	2125.0557	1624.7555
0.9999989867210388	0.0005835447227582	-0.0012820626143366	-0.0005837281350977	0.9999998211860656	-0.0001426724047632	0.0012819791445508	0.0001434206496924	0.9999991655349731	-0.0187738406835986	-0.0185149601190195	0.1175143126747251	0.1443473398685455	2113.4878	1623.7606
